Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0 semitone-median [pitch],-0.014418038267863295,0.8831087212946042,0.9930183926378453,False,ok,-0.013553298976118549,0.45853739591555187,0.6206454065762818,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],0.012823715363415339,0.8954743723193994,0.9930183926378453,False,ok,0.013198765874362998,0.46893208496874617,0.6206454065762818,False,ok,Trial-by-Trial
F3frequency_sma3nz_stddevNorm,F3-coefficient of variation [timbre],0.022505620945015625,0.649272245137638,0.898992339421345,False,ok,0.02261296477906727,0.49609414119976303,0.6470793146083865,False,ok,Trial-by-Trial
slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500-coefficient of variation,-0.02073674262687773,0.5594676625055479,0.8050404130631467,False,ok,-0.020599130080364306,0.5524669632430712,0.7103146670268058,False,ok,Trial-by-Trial
loudness_sma3_amean,Loudness-mean [intensity],0.01303484879024333,0.8899958086501767,0.9930183926378453,False,ok,0.01349794165812301,0.562087117142086,0.7125047963772921,False,ok,Trial-by-Trial
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],-0.018531276377471845,0.5635282891442026,0.8050404130631467,False,ok,-0.01882355903407512,0.5867896862811712,0.733487107851464,False,ok,Trial-by-Trial
F2amplitudeLogRelF0_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],-0.0166733753365731,0.6079343944092571,0.8549077421380178,False,ok,-0.016694432686230956,0.6643999818006021,0.819123265233619,False,ok,Trial-by-Trial
loudness_sma3_percentile50.0,Loudness-median [intensity],-0.011358815605021139,0.9002978526206282,0.9930183926378453,False,ok,-0.01071095091536346,0.6784118449300574,0.8250954870770968,False,ok,Trial-by-Trial
F2frequency_sma3nz_amean,F2-mean [tongue position],-0.009738648755931376,0.8546885754598867,0.9930183926378453,False,ok,-0.01016262714102082,0.742904574932457,0.8914854899189484,False,ok,Trial-by-Trial
mfcc2V_sma3nz_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],0.010331829576713983,0.7461325706852663,0.9875284023775583,False,ok,0.010067885114222817,0.7851385713636418,0.9066898513268403,False,ok,Trial-by-Trial
F3bandwidth_sma3nz_stddevNorm,F3-coefficient of variation [timbre],0.008043477601572355,0.8781656043780989,0.9930183926378453,False,ok,0.008197391879327963,0.7871189971360473,0.9066898513268403,False,ok,Trial-by-Trial
F3frequency_sma3nz_amean,F3-mean [timbre],0.006573591302835975,0.9161629995452141,0.9930183926378453,False,ok,0.007287168922607491,0.7958722028313376,0.9066898513268403,False,ok,Trial-by-Trial
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],0.009708950178437342,0.8373698677639113,0.9930183926378453,False,ok,0.009233265272556976,0.7706982649571313,0.9066898513268403,False,ok,Trial-by-Trial
