Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.01882355903407512,0.5867896862811712,0.43790699186163096,0.8405268457863609,ok,0.733487107851464,False,False
F2amplitudeLogRelF0_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,-0.016694432686230956,0.6643999818006021,0.9436264898817996,0.42258447136452293,ok,0.819123265233619,False,False
loudness_sma3_percentile50.0,Loudness-median [intensity],Trial-by-Trial,3784,-0.01071095091536346,0.6784118449300574,0.008819234828370777,0.0016168264660819454,ok,0.8250954870770968,False,False
F2frequency_sma3nz_amean,F2-mean [tongue position],Trial-by-Trial,3784,-0.01016262714102082,0.742904574932457,0.05497167311524297,0.7848320371162714,ok,0.8914854899189484,False,False
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],Trial-by-Trial,3784,0.009233265272556976,0.7706982649571313,0.18782019658040305,0.0748960457161253,ok,0.9066898513268403,False,False
mfcc2V_sma3nz_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,0.010067885114222817,0.7851385713636418,0.6179341242319232,0.059514384635327655,ok,0.9066898513268403,False,False
F3bandwidth_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Trial-by-Trial,3784,0.008197391879327963,0.7871189971360473,0.048367396332867664,0.18547791403767278,ok,0.9066898513268403,False,False
F3frequency_sma3nz_amean,F3-mean [timbre],Trial-by-Trial,3784,0.007287168922607491,0.7958722028313376,0.21044483539273262,0.03685190173684487,ok,0.9066898513268403,False,False
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.007970799033532311,0.8279309620878414,0.6366733038522736,0.20729651881004318,ok,0.9314223323488217,False,False
F3bandwidth_sma3nz_amean,F3-mean [timbre],Trial-by-Trial,3784,0.004042008834189526,0.8952845267369224,0.0011705170603980841,0.13633582487422533,ok,0.9690359576315853,False,False
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,Trial-by-Trial,3784,-0.0056139014551574865,0.8965073108469291,1.6863225991475656e-13,9.425034073091296e-26,ok,0.9690359576315853,False,False
F1amplitudeLogRelF0_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Trial-by-Trial,3784,0.004857347739060533,0.9014503278021719,0.9221976013004086,0.1759940374433504,ok,0.9690359576315853,False,False
mfcc4_sma3_amean,MFCC coefficient 4-mean [vocal tract feature],Trial-by-Trial,3784,0.0038828524596941816,0.9044335604561463,0.7505616338808869,0.6145086271791522,ok,0.9690359576315853,False,False
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,Trial-by-Trial,3784,-0.002771177229720783,0.9289188926600507,0.0858734520088871,0.35949610542029486,ok,0.9732431902969167,False,False
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.0034515701734609086,0.9299879373948317,0.9993678737361841,0.4015877142708356,ok,0.9732431902969167,False,False
F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0 semitone-rising slope [pitch],Trial-by-Trial,3784,-0.0017674837095351646,0.9554822431160228,0.1829962811023913,0.21928873805449356,ok,0.9818900010889761,False,False
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,0.0015929302471504436,0.9600702232869988,2.0196732777756e-05,0.000843481695775552,ok,0.9818900010889761,False,False
mfcc4V_sma3nz_amean,MFCC coefficient 4-mean [vocal tract feature],Trial-by-Trial,3784,0.001141085261975646,0.9711582718411862,0.5063254893652823,0.841483482596869,ok,0.982070162536031,False,False
F1frequency_sma3nz_amean,F1-mean [mouth opening],Trial-by-Trial,3784,-0.00020553109174193705,0.9939548921525365,0.536377690305545,0.29003483825558907,ok,0.9939548921525365,False,False
