Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],Utterance-level,316,0.0072822979354322265,0.9106722886021099,0.7053576049799043,0.06301098391065856,ok,0.9971865685764424,False,False
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Utterance-level,316,-0.004410950969716471,0.9110979747767926,2.345470337673274e-06,0.17210418806964736,ok,0.9971865685764424,False,False
jitterLocal_sma3nz_stddevNorm,Jitter-coefficient of variation [roughness],Utterance-level,316,0.00487791812512367,0.9187120897903349,0.0004810187088728229,0.037711282828453443,ok,0.9971865685764424,False,False
mfcc3_sma3_amean,MFCC coefficient 3-mean [vocal tract feature],Utterance-level,316,-0.0037057864307729407,0.9397093607415263,0.17102158517039762,0.4820739436549316,ok,0.9971865685764424,False,False
spectralFluxV_sma3nz_amean,Spectral flux-mean [timbre change],Utterance-level,316,0.006244747427098962,0.9489032830927894,0.0009104928400577099,0.3434931936868898,ok,0.9971865685764424,False,False
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,Utterance-level,316,0.003262468112063488,0.9504414688592453,0.055368643842678755,0.9985781101599617,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],Utterance-level,316,-0.005810223764144445,0.9523074223411572,0.018313624871423424,0.44957670545474593,ok,0.9971865685764424,False,False
loudness_sma3_percentile80.0,Loudness-80th percentile [intensity],Utterance-level,316,-0.0049618884243079475,0.9566032738085875,0.0013264629254801908,0.1228679180504496,ok,0.9971865685764424,False,False
logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3-mean,Utterance-level,316,0.001919546496833839,0.9742488937014672,0.6733958160056042,0.0740640007966896,ok,0.9971865685764424,False,False
mfcc3V_sma3nz_amean,MFCC coefficient 3-mean [vocal tract feature],Utterance-level,316,0.0015218262502485064,0.9748913652146833,0.2761079753314337,0.8329741221099864,ok,0.9971865685764424,False,False
spectralFluxV_sma3nz_stddevNorm,Spectral flux-coefficient of variation [timbre change],Utterance-level,316,0.0009577111956316359,0.9864403751512791,0.050617392584994265,0.6690452484782914,ok,0.9971865685764424,False,False
hammarbergIndexV_sma3nz_amean,hammarbergIndexV-mean,Utterance-level,316,-0.0005991469764742852,0.9921494838347229,0.3225359174362069,0.0387421079611944,ok,0.9971865685764424,False,False
spectralFlux_sma3_amean,Spectral flux-mean [timbre change],Utterance-level,316,-0.0003475753751643329,0.9971865685764424,0.0007221777162119776,0.32253510430620336,ok,0.9971865685764424,False,False
