Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc4_sma3_amean,158,0.10518909758594618,0.18838896219012646,ok,0.38977026660026165,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1frequency_sma3nz_stddevNorm,158,-0.10398439852955096,0.1935280423374405,ok,0.3915368063792422,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F3amplitudeLogRelF0_sma3nz_amean,158,0.10395332439910086,0.1936619358966059,ok,0.3915368063792422,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1bandwidth_sma3nz_stddevNorm,158,0.10346649635538246,0.1957684031896211,ok,0.3915368063792422,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_meanFallingSlope,158,0.10136774578274581,0.2050399888333882,ok,0.40557360428582284,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2frequency_sma3nz_stddevNorm,158,-0.09672341004770862,0.2266715103543012,ok,0.44109692658650584,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc3_sma3_stddevNorm,158,-0.09644788609105098,0.22800362213234507,ok,0.44109692658650584,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,shimmerLocaldB_sma3nz_stddevNorm,158,0.09596520126472595,0.23035061721739752,ok,0.44109692658650584,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,MeanVoicedSegmentLengthSec,158,-0.0953396479555426,0.23341752853144437,ok,0.4422647909016841,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,spectralFluxUV_sma3nz_amean,158,-0.08964581038507163,0.26265415806724457,ok,0.48948874100395173,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,VoicedSegmentsPerSec,158,0.08943549065280952,0.26378004376324066,ok,0.48948874100395173,False,False
