Device_ID,Device_Name,Analysis_Level,Feature,N,ICC_3_1_consistency,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Session1_mean,Session1_sd,Session2_mean,Session2_sd,Mean_difference_S2_minus_S1,SD_difference,Paired_t,Paired_t_p,SEM,MDC95,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
2,iPad_2021,device_overall_mean,VoicedSegmentsPerSec,51,0.7442580318642859,moderate,0.7570737862065211,1.2907182807309384e-10,0.7394570135746608,5.729167791618985e-10,4.0806994964067504,0.9247368858244376,4.267636047867017,1.1130079339682046,0.1869365514602654,0.7317817247794239,1.824306289330334,0.0740841679431087,0.4832333837102611,1.3394546018676066,0.1869365514602654,-1.2473556291074055,1.6212287320279364
2,iPad_2021,device_overall_mean,Word_Duration,51,0.7157843881919159,moderate,0.7233743484665901,2.020587064758319e-09,0.743257918552036,4.1963374588245614e-10,0.393972606240357,0.0650486166538615,0.3702493942463516,0.0752363238504599,-0.0237232119940054,0.0530227465334166,-3.1951875681046973,0.002421298034289,0.0347267052056477,0.0962575158575844,-0.0237232119940054,-0.1276477951995021,0.0802013712114911
2,iPad_2021,device_overall_mean,alphaRatioUV_sma3nz_amean,51,0.103396637255055,poor,0.1046582263558111,0.4648458120303559,0.0279112110311623,0.8458453125515922,-0.7811078553707734,0.8605096622394414,-0.6527471210383837,0.7361758067959799,0.1283607343323895,1.072302463070498,0.8548698047797886,0.3967009853831488,0.5631876671434525,1.5610765685896482,0.1283607343323895,-1.9733520932857864,2.2300735619505656
2,iPad_2021,device_overall_mean,alphaRatioV_sma3nz_amean,51,0.6686328709900629,moderate,0.6703202351834463,7.418300594228576e-08,0.5955656108597285,4.022863056865195e-06,-17.540728748244995,4.075049166330673,-17.36220481383812,3.795643825527207,0.1785239344068749,3.205724278088105,0.3976997987827373,0.6925443793553112,2.070506355613695,5.739150811413612,0.1785239344068749,-6.104695650645811,6.461743519459561
2,iPad_2021,device_overall_mean,alphaRatioV_sma3nz_stddevNorm,51,0.038980459232424,poor,0.0451325473049422,0.7531559830777866,0.2924886877828054,0.0372702483589188,-0.5150931017801914,0.5237270866870214,-0.3959611685539631,0.9120177610956142,0.1191319332262283,1.0309953828284837,0.825194941567057,0.4131807259245398,0.5254488120223937,1.4564697991380042,0.1191319332262283,-1.9016190171175995,2.139882883570056
2,iPad_2021,device_overall_mean,equivalentSoundLevel_dBp,51,0.8077722552719372,good,0.8206987597207807,1.678916734032607e-13,0.7787330316742082,1.722027992757585e-11,-30.721994961310564,3.789843476399304,-30.64772331207565,4.531202269674801,0.0742716492349111,2.589928752278257,0.2047954665989866,0.8385633472601992,1.7411239109089445,4.826149255215847,0.0742716492349111,-5.001988705230474,5.150532003700295
2,iPad_2021,device_overall_mean,hammarbergIndexUV_sma3nz_amean,51,0.0256340880728671,poor,0.0264455256353928,0.8538495494057035,-0.0096058063938415,0.946661294302981,1.6080481140771878,1.4535347923442938,1.4408348814291922,1.1309343041172584,-0.1672132326479956,1.817919336326257,-0.6568725627145406,0.5142750937261154,0.9205361257117812,2.5515959603265315,-0.1672132326479956,-3.7303351318474594,3.395908666551468
2,iPad_2021,device_overall_mean,hammarbergIndexV_sma3nz_amean,51,0.7817905903659724,good,0.7821907299784082,1.222675371742517e-11,0.7447058823529411,3.721662801212622e-10,31.039861838335128,5.967188257861148,31.834744919879054,5.779300680433403,0.7948830815439248,3.880479225064702,1.4628607207170088,0.1497635198527605,2.5899041860463954,7.178848145301181,0.7948830815439248,-6.810856199582891,8.40062236267074
2,iPad_2021,device_overall_mean,hammarbergIndexV_sma3nz_stddevNorm,51,0.5964896716502552,moderate,0.6002879249372072,3.2203641486816075e-06,0.7137556561085973,4.121171722846793e-09,0.1891708596973857,0.0803849596218015,0.187905718166445,0.071810870571421,-0.0012651415309407,0.0684704465200392,-0.1319535384152427,0.8955506071592211,0.0432569825175427,0.1199022382335437,-0.0012651415309407,-0.1354672167102176,0.132936933648336
2,iPad_2021,device_overall_mean,jitterLocal_sma3nz_amean,51,0.7470645148224244,moderate,0.7544410953066664,1.6254907914817758e-10,0.772579185520362,3.120917400810729e-11,0.0470850499372797,0.0178666103420523,0.0462078140168842,0.0205599796679843,-0.0008772359203955,0.0136989069806882,-0.45731513830143,0.6494254779368861,0.0090533725554662,0.025094668416187,-0.0008772359203955,-0.0277270936025445,0.0259726217617533
2,iPad_2021,device_overall_mean,jitterLocal_sma3nz_stddevNorm,51,0.5703429723712505,moderate,0.5744397920177813,1.043826451111357e-05,0.504524886877828,0.0001599115153916,1.0049180820390533,0.139951726382885,0.968339570682648,0.1577615703062519,-0.0365785113564052,0.1382356021881506,-1.8896927907100447,0.0646037906150633,0.0866138155484024,0.2400812479693673,-0.0365785113564052,-0.3075202916451804,0.2343632689323699
2,iPad_2021,device_overall_mean,logRelF0-H1-A3_sma3nz_amean,51,0.7965040445191581,good,0.8013252695032302,1.6318924034184448e-12,0.8011764705882353,1.6590313669889977e-12,25.371659705909572,6.791671740733236,25.096469169366685,7.581179567333372,-0.2751905365428904,4.591557745139296,-0.4280145497492238,0.670478570632425,3.077118026979312,8.52933601168269,-0.2751905365428904,-9.27464371701591,8.72426264393013
2,iPad_2021,device_overall_mean,logRelF0-H1-A3_sma3nz_stddevNorm,51,-0.187871359552927,poor,-0.2776309624404359,0.0485531248224485,0.0741176470588235,0.6052290125324,0.551027642161835,0.4620411491450193,0.5465170468508583,1.1855058557104792,-0.0045105953109767,1.3867415974908657,-0.0232286199835246,0.9815603655189088,0.6248531459411069,1.73200455522356,-0.0045105953109767,-2.722524126393073,2.71350293577112
2,iPad_2021,device_overall_mean,logRelF0-H1-H2_sma3nz_amean,51,0.53718006056131,moderate,0.5432751721978507,3.798105718502898e-05,0.4761085972850678,0.0004133411783354,4.048359531202077,3.7618526634585647,3.502583977357404,4.372834499899604,-0.5457755538446725,3.924220723720708,-0.9932206494579078,0.3253849289992128,2.4326845810492297,6.743057633891634,-0.5457755538446725,-8.23724817233726,7.145697064647916
2,iPad_2021,device_overall_mean,logRelF0-H1-H2_sma3nz_stddevNorm,51,-0.0690611938563584,poor,-0.0785891474990915,0.5835724189347624,0.0446153846153846,0.7558967830494645,1.1534663876945015,5.01528108061481,1.2970342779415336,8.431027942849406,0.1435678902470315,10.143046858623077,0.1010820345332855,0.919889597440047,4.893268010641671,13.563446930552695,0.1435678902470315,-19.7368039526542,20.023939733148257
2,iPad_2021,device_overall_mean,loudnessPeaksPerSec,51,0.6192161276466028,moderate,0.6192334939955285,1.2711821908245889e-06,0.5907692307692307,5.024835432327869e-06,4.735502636280292,0.9733969357620466,4.936342847492445,0.9661340067151276,0.2008402112121523,0.8462993994900782,1.694773734696276,0.0963387565163931,0.5384513218579928,1.4925109176166165,0.2008402112121523,-1.4579066117884008,1.8595870342127052
2,iPad_2021,device_overall_mean,loudness_sma3_amean,51,0.7823761466227771,good,0.8271661012690107,7.390184696938559e-14,0.885158371040724,6.664048608153489e-18,0.6666650796485201,0.2279108817462466,0.6786092232152983,0.3191736294986295,0.011944143566778,0.1829586053247417,0.4662160944601975,0.6430856584940203,0.122130047516628,0.3385272203597202,0.011944143566778,-0.3466547228697157,0.3705430100032718
2,iPad_2021,device_overall_mean,loudness_sma3_meanFallingSlope,51,0.6389438592742093,moderate,0.6401755744624043,4.225075796712472e-07,0.709683257918552,5.5249210184348e-09,1.8994274891102296,1.256376265608954,1.9014662781679992,1.3368472952973909,0.0020387890577697,1.1023546234400352,0.0132079694023715,0.9895144332704628,0.7056240441659254,1.9558900626641669,0.0020387890577697,-2.1585762728846998,2.1626538510002384
2,iPad_2021,device_overall_mean,loudness_sma3_meanRisingSlope,51,0.7931160757837935,good,0.8184120773989212,2.2265948172674922e-13,0.8342986425339365,2.8718666018951415e-14,4.047088582416473,2.119666011227185,4.04007272414391,2.726876105713957,-0.0070158582725626,1.570950244578034,-0.0318935942696037,0.974683882395966,1.0518084042070737,2.915464152085386,-0.0070158582725626,-3.086078337645509,3.0720466211003834
2,iPad_2021,device_overall_mean,loudness_sma3_pctlrange0-2,51,0.8189907902458294,good,0.8412013186838774,1.1015486948301742e-14,0.8425339366515838,9.107164221940686e-15,0.4627892004251916,0.232932119726861,0.4494298592777903,0.2938637240163702,-0.0133593411474013,0.1595377547762177,-0.5980075298820497,0.5525341228891274,0.1075842583253536,0.2982083497542687,-0.0133593411474013,-0.326053340508788,0.2993346582139853
2,iPad_2021,device_overall_mean,loudness_sma3_percentile20.0,51,0.73447182203538,moderate,0.7787911855734991,1.7122247391593706e-11,0.8120361990950226,4.793589962829892e-13,0.4344625885683382,0.1321494966310998,0.4524861144695348,0.1867191762293848,0.0180235259011965,0.1178746640083266,1.0919540796679708,0.2800870565230356,0.0776200818812558,0.2151518901176049,0.0180235259011965,-0.2130108155551236,0.2490578673575167
2,iPad_2021,device_overall_mean,loudness_sma3_percentile50.0,51,0.7364279785385109,moderate,0.785630750347358,8.642684940452442e-12,0.8974660633484163,4.79837945586857e-19,0.6645531265788536,0.2301093624971425,0.6807869928474288,0.3309931257133965,0.0162338662685751,0.2069595065157216,0.5601723546183581,0.5778632261843457,0.1363589887904073,0.3779678333457948,0.0162338662685751,-0.3894067665022392,0.4218744990393895
