Group,Task,Feature,Device_1,Device_1_Name,Device_2,Device_2_Name,Device_Pair,N,ICC_2_1_absolute_agreement,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Device1_mean,Device1_sd,Device2_mean,Device2_sd,Mean_difference_D2_minus_D1,SD_difference,Paired_t,Paired_t_p,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.2953729136137288,poor,0.3248582234486151,0.0008643920703955,0.3556383622371374,0.0002442772169853,4.294480351371392,2.0498782830706856,4.993640835718311,2.947209475717719,0.6991604843469181,2.993799304862085,2.3585999077832662,0.0202690453587818,0.6991604843469181,-5.16868615318277,6.567007121876606
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.7215844866681086,moderate,0.758432354870011,2.6672801210759088e-20,0.8375920973022488,5.234102869903491e-28,4.710966286440399,2.1670786968984284,4.993640835718311,2.947209475717719,0.2826745492779117,1.922058623164655,1.4853204642015638,0.1405735765819376,0.2826745492779117,-3.484560352124812,4.049909450680636
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.92242163101157,excellent,0.953480718268014,6.969864126114933e-54,0.95001441891762,2.3269865903608085e-52,28.29256294134333,4.600757956064079,29.391487055113284,4.24493047364039,1.098924113769945,1.394147344852604,7.960843991764819,2.616368382746494e-12,1.098924113769945,-1.633604682141159,3.831452909681049
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.8399010147994712,good,0.9304827032755476,2.086546264940292e-45,0.925010319421434,8.048604678627257e-44,28.29256294134333,4.600757956064079,30.192610196982777,3.9877320880465943,1.9000472556394457,1.710734174224228,11.21713526892852,1.902248906093937e-19,1.9000472556394457,-1.4529917258400415,5.253086237118933
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.932533129085064,excellent,0.9515727564240172,4.962424349145162e-53,0.9539386263012368,4.2983720663060785e-54,29.391487055113284,4.24493047364039,30.192610196982777,3.9877320880465943,0.8011231418695005,1.3060127983266212,6.195151485432609,1.2717417018963509e-08,0.8011231418695005,-1.758661942850677,3.360908226589678
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.872082659250193,good,0.9187269201457594,3.844846874129688e-42,0.9395197086813192,2.470517812118041e-48,30.793431316425607,5.003696749948174,31.97169024745541,4.087088247547399,1.1782589310298044,2.040668895857733,5.831338889302275,6.637556669933074e-08,1.1782589310298044,-2.8214521048513523,5.177969966910961
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.7686205208514401,good,0.8683056651642754,3.2475370119112003e-32,0.8957201259817588,5.576670294008237e-37,30.793431316425607,5.003696749948174,32.51102938072999,3.64504478403893,1.7175980643043876,2.578720954650688,6.726935731948209,1.0595418746519311e-09,1.7175980643043876,-3.3366950068109613,6.771891135419736
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.9223492420001204,excellent,0.9367718833239732,2.1284536296181295e-47,0.9440772175447129,5.501018424778894e-50,31.97169024745541,4.087088247547399,32.51102938072999,3.64504478403893,0.5393391332745832,1.441977564537882,3.7774916711025406,0.0002679445535529,0.5393391332745832,-2.286936893219665,3.365615159768832
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.7787463438277229,good,0.8573123456245793,1.3482184654444e-30,0.892678017087831,2.1744630593431267e-36,32.587043292941985,4.907321470249639,34.10245334183562,3.707481989328496,1.5154100488936375,2.575204414236722,5.943175302058926,4.0123051015005865e-08,1.5154100488936375,-3.531990603010337,6.562810700797613
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.4780626810294846,poor,0.6088137489346642,1.132090343857333e-11,0.6820148034220898,2.9793981949693107e-15,32.587043292941985,4.907321470249639,35.18625103487528,3.356685606839783,2.599207741933301,3.910495339789229,6.712886512965184,1.132513356565388e-09,2.599207741933301,-5.065363124053587,10.26377860792019
overall_mean,All,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.7282820179250621,moderate,0.7645359707119209,8.754556796523436e-21,0.8130177380959114,3.152970919053924e-25,34.10245334183562,3.707481989328496,35.18625103487528,3.356685606839783,1.083797693039663,2.4461577679555644,4.474699177799859,2.01192597674378e-05,1.083797693039663,-3.710671532153244,5.878266918232569
