Group,Task,Feature,Device_1,Device_1_Name,Device_2,Device_2_Name,Device_Pair,N,ICC_2_1_absolute_agreement,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Device1_mean,Device1_sd,Device2_mean,Device2_sd,Mean_difference_D2_minus_D1,SD_difference,Paired_t,Paired_t_p,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
task_mean,Dots,mfcc2_sma3_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,-0.0098609832668621,poor,-0.009781413957823,0.922271960977034,-0.0936211839344985,0.3493081461214631,-0.5124960367407543,8.823952006508101,-1.0326308709357332,8.962562102959053,-0.5201348341949792,12.63870163308176,-0.4156363904355769,0.6785578327932402,-0.5201348341949792,-25.291990035035223,24.251720366645262
task_mean,Dots,mfcc3V_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.5352530582085655,moderate,0.7442459915566169,3.1425460406489425e-19,0.7555682467161622,4.4483902199827164e-20,5.931998642407809,9.31049570548817,-2.6399374581756105,10.133179602275106,-8.571936100583418,6.995355199775781,-12.375684794667936,5.840814201868742e-22,-8.571936100583418,-22.28283229214395,5.138960090977113
task_mean,Dots,mfcc3V_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.6534602573154283,moderate,0.7113009946610827,5.411539826588788e-17,0.7208949906983845,1.3038595787553285e-17,5.931998642407809,9.31049570548817,9.998766732842574,10.000080049904458,4.066768090434766,7.364412664497649,5.57713782261561,2.05059426345853e-07,4.066768090434766,-10.367480731980624,18.50101691285016
task_mean,Dots,mfcc3V_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.3424973296332155,poor,0.6111711997192063,8.970628886119049e-12,0.588240948595145,7.971957774837035e-11,-2.6399374581756105,10.133179602275106,9.998766732842574,10.000080049904458,12.638704191018183,8.878050892581955,14.377553917644128,3.546869417194204e-26,12.638704191018183,-4.7622755584424485,30.039683940478817
task_mean,Dots,mfcc3V_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.015850546037537,poor,0.0204966410601236,0.8379814360634763,-0.0707997127525431,0.4794934361067902,-0.3795728232574317,6.741650851493088,-0.3296821005057684,3.142737662924891,0.0498907227516631,7.379574629546248,0.0682792201587717,0.9456983576564728,0.0498907227516631,-14.414075551158984,14.513856996662309
task_mean,Dots,mfcc3V_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,-0.0026734732100334,poor,-0.0035893154405584,0.971438922259124,0.0770874917303266,0.4412422428137422,-0.3795728232574317,6.741650851493088,0.4473169684868289,15.25790749605236,0.8268897917442604,16.703054102526853,0.4999790747213694,0.6181773885557131,0.8268897917442604,-31.911096249208367,33.564875832696885
task_mean,Dots,mfcc3V_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,-0.0145477330175444,poor,-0.0365381186688407,0.7154169397972657,0.1433692769619623,0.1505614357328258,-0.3296821005057684,3.142737662924891,0.4473169684868289,15.25790749605236,0.7769990689925967,15.69027290133046,0.5001382693431708,0.6180656960368911,0.7769990689925967,-29.975935817615103,31.529933955600303
task_mean,Dots,mfcc3_sma3_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.5557602832320375,moderate,0.7798756482956147,4.560525125877724e-22,0.795285296662162,1.828168916222624e-23,6.74379294764251,8.980402176004358,-1.672627680339963,9.825105715833518,-8.416420627982475,6.289528149846319,-13.514794698505076,2.21160727672484e-24,-8.416420627982475,-20.743895801681266,3.9110545457163095
task_mean,Dots,mfcc3_sma3_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.651230093015599,moderate,0.7187733211255044,1.7952316375730826e-17,0.7419861917659498,4.585966486894795e-19,6.74379294764251,8.980402176004358,10.987774915034652,9.652007599139887,4.24398196739214,7.01454901229235,6.110459384186299,1.8753338460092717e-08,4.24398196739214,-9.504534096700866,17.992498031485145
task_mean,Dots,mfcc3_sma3_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.3434173582849812,poor,0.6324569999860693,1.0026442418109013e-12,0.6250855239721573,2.182372572200144e-12,-1.672627680339963,9.825105715833518,10.987774915034652,9.652007599139887,12.660402595374617,8.351025976514949,15.311148461664608,4.466326833121009e-28,12.660402595374617,-3.707608318594684,29.02841350934392
task_mean,Dots,mfcc3_sma3_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,-0.0012109564742969,poor,-0.0093475239282011,0.9257098106323256,0.1139320671073389,0.2542057932736504,2.592080081190219,30.41058285464217,-0.3303162531557207,1.9769190382007769,-2.92239633434594,30.49320729095808,-0.9679124904427432,0.3354001521685128,-2.92239633434594,-62.68908262462377,56.84428995593189
task_mean,Dots,mfcc3_sma3_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.0108966983907785,poor,0.0113865755910103,0.9095666702815416,0.1690971495778932,0.0893177091451162,2.592080081190219,30.41058285464217,-2.3528072821813075,23.133359121218565,-4.944887363371528,37.99914428252277,-1.314264183811757,0.1917342698357247,-4.944887363371528,-79.42321015711616,69.53343543037309
task_mean,Dots,mfcc3_sma3_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0213924924312194,poor,0.1258256132051239,0.2076226447117157,0.1482773634302322,0.1369339125846533,-0.3303162531557207,1.9769190382007769,-2.3528072821813075,23.133359121218565,-2.0224910290255864,22.968495889540637,-0.8893119616395321,0.3759487037536095,-2.0224910290255864,-47.04074297252523,42.99576091447405
task_mean,Dots,mfcc4V_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.6092137196718704,moderate,0.7973817956492918,1.1553721595215114e-23,0.7394756037568349,6.947145040750685e-19,-10.523825871854934,9.53920938877461,-18.44583942974033,10.883926720609736,-7.922013557885406,6.624315230767106,-12.077990292193553,2.558350226003173e-21,-7.922013557885406,-20.905671410188933,5.061644294418122
task_mean,Dots,mfcc4V_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.2611060861652129,poor,0.654917995877029,8.20556246965423e-14,0.7053904133988499,1.2640361412309771e-16,-10.523825871854934,9.53920938877461,-27.08105351546512,9.505822076793349,-16.557227643610194,7.910993959474141,-21.13764758371041,7.24138922801985e-39,-16.557227643610194,-32.06277580417951,-1.0516794830408769
task_mean,Dots,mfcc4V_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4095990523525416,poor,0.5591558981178703,1.007253051747513e-09,0.5246846215175487,1.5082536735594587e-08,-18.44583942974033,10.883926720609736,-27.08105351546512,9.505822076793349,-8.635214085724787,9.64983033519221,-9.03760835924108,1.1788416316845122e-14,-8.635214085724787,-27.54888154270152,10.278453371251944
task_mean,Dots,mfcc4V_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0136782532412242,poor,0.0164163735715224,0.869916232625051,0.0434207327071941,0.6647767093539209,-1.3941596789084674,5.533667483624728,-0.091726574066408,3.15108042054705,1.3024331048420583,6.322837812070421,2.0803838347913204,0.0400213473618937,1.3024331048420583,-11.090329006815969,13.695195216500084
task_mean,Dots,mfcc4V_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,-0.0296682088252788,poor,-0.0307047936985252,0.7593354515758974,0.0867905751169063,0.385735420212285,-1.3941596789084674,5.533667483624728,-0.9055083476441104,4.170410410683383,0.4886513312643563,7.030717507256899,0.7019392442019848,0.4843314943016568,0.4886513312643563,-13.291554982959166,14.268857645487875
task_mean,Dots,mfcc4V_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0230969496219435,poor,0.0243621408160648,0.8079672643275488,0.1613505154056239,0.1052084184906357,-0.091726574066408,3.15108042054705,-0.9055083476441104,4.170410410683383,-0.8137817735777024,5.165397417115521,-1.5911250146531073,0.1147066802878362,-0.8137817735777024,-10.937960711124123,9.31039716396872
task_mean,Dots,mfcc4_sma3_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.6102567651058981,moderate,0.8112659360712433,4.7987928291403465e-25,0.747912084183861,1.6876856094600544e-19,-8.264268688992578,9.351616468149402,-16.28731457532095,10.666644461261065,-8.023045886328376,6.275498648407838,-12.91192877082953,4.164406716848296e-23,-8.023045886328376,-20.32302323720774,4.276931464550987
task_mean,Dots,mfcc4_sma3_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.2629991475531414,poor,0.6771221802268487,5.564669051866517e-15,0.7318533680895217,2.382240451244762e-18,-8.264268688992578,9.351616468149402,-24.62834027670584,9.076950341863906,-16.364071587713262,7.408769493627934,-22.30721605712848,8.135229386423794e-41,-16.364071587713262,-30.88525979522401,-1.842883380202512
task_mean,Dots,mfcc4_sma3_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4314896170336313,poor,0.590361183853118,6.560696136642384e-11,0.5287106094961296,1.116650529053006e-08,-16.28731457532095,10.666644461261065,-24.62834027670584,9.076950341863906,-8.341025701384888,9.047103460783983,-9.311292904662084,2.9505767724409176e-15,-8.341025701384888,-26.073348484521496,9.391297081751722
task_mean,Dots,mfcc4_sma3_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,-0.0634165765510577,poor,-0.0810598687992544,0.4179925660747592,0.0812152603038716,0.4170977724641691,-0.618130284518145,4.562822517159211,-0.1105458239117771,2.1982972811987582,0.5075844606063681,5.222833772443543,0.9815268855725928,0.3286783207021677,0.5075844606063681,-9.729169733382976,10.744338654595712
task_mean,Dots,mfcc4_sma3_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,-0.0073565889527002,poor,-0.0105475329201736,0.9162052851226328,0.0275768867577791,0.783214303605455,-0.618130284518145,4.562822517159211,-0.7214124972362622,1.8296477605383688,-0.1032822127181171,4.9338696185055735,-0.2114160482634586,0.8329886444405992,-0.1032822127181171,-9.77366666498904,9.567102239552806
task_mean,Dots,mfcc4_sma3_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,-0.0663592837865351,poor,-0.0698516671133892,0.4854114359949307,0.0875935109216232,0.381338654741853,-0.1105458239117771,2.1982972811987582,-0.7214124972362622,1.8296477605383688,-0.6108666733244851,2.9566913940317683,-2.0866063317851844,0.0394422348522168,-0.6108666733244851,-6.405981805626751,5.184248458977781
task_mean,Dots,shimmerLocaldB_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.3860247962461888,poor,0.6681935915815509,1.6880402349804007e-14,0.6388145953373178,5.040873188844733e-13,1.221699165912988,0.1949290898868097,1.494891026118358,0.2962587925890437,0.2731918602053701,0.220433637075739,12.516703792881009,2.909057124163424e-22,0.2731918602053701,-0.1588580684630782,0.7052417888738185
task_mean,Dots,shimmerLocaldB_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.3478964001316641,poor,0.5710619885936705,3.67420954037421e-10,0.6279240716761567,1.621501282608072e-12,1.221699165912988,0.1949290898868097,1.4626530276391203,0.4061583018990966,0.2409538617261325,0.3354662411337534,7.254126997089474,8.430898764344163e-11,0.2409538617261325,-0.4165599708960242,0.8984676943482893
task_mean,Dots,shimmerLocaldB_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.7931281327580527,good,0.8346826542510065,1.1788735424599788e-27,0.7991529592707987,7.807704435568889e-24,1.494891026118358,0.2962587925890437,1.4626530276391203,0.4061583018990966,-0.0322379984792375,0.2277334028304559,-1.4296884901261688,0.1558924578687107,-0.0322379984792375,-0.4785954680269312,0.414119471068456
task_mean,Dots,shimmerLocaldB_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.4703765975911775,poor,0.6144801226108777,6.449999886866052e-12,0.5830162113869868,1.2808125237002527e-10,0.5678156269387749,0.1079033812976541,0.4906051901215777,0.0925553335403486,-0.0772104368171969,0.0890840187083586,-8.753390330102013,4.9493147192803626e-14,-0.0772104368171969,-0.2518151134855799,0.097394239851186
task_mean,Dots,shimmerLocaldB_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.3265751567341867,poor,0.3304778402163467,0.0006929125969856,0.3512844145636723,0.0002944192592435,0.5678156269387749,0.1079033812976541,0.5673735830705404,0.088962135540095,-0.0004420438682342,0.1149464193627205,-0.0388391761566482,0.96909527773508,-0.0004420438682342,-0.2257370258191665,0.2248529380826979
task_mean,Dots,shimmerLocaldB_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4269914246162171,poor,0.5783663349550917,1.939570402110831e-10,0.5378708630429005,5.551782875926488e-09,0.4906051901215777,0.0925553335403486,0.5673735830705404,0.088962135540095,0.0767683929489626,0.0834044777805935,9.29593691285686,3.1892564038034123e-15,0.0767683929489626,-0.0867043835010006,0.240241169398926
task_mean,Dots,slopeUV0-500_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.374645220355152,poor,0.4135024978657808,1.5626159246749524e-05,0.2898923023821469,0.0031223947233984,0.0051971759606371,0.0090150789925948,0.0090955934624703,0.0119128968653738,0.0038984175018331,0.0115918926565385,3.39651927240313,0.0009772028410337,0.0038984175018331,-0.0188216921049823,0.0266185271086486
task_mean,Dots,slopeUV0-500_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.191884847033667,poor,0.3180895960889231,0.0011219638805363,0.2699517663369909,0.0060711037588877,0.0051971759606371,0.0090150789925948,0.0171925785953944,0.0144833583869617,0.0119954026347573,0.0144213134024924,8.400596032150238,2.9154949396683226e-13,0.0119954026347573,-0.0162703716341278,0.0402611769036424
task_mean,Dots,slopeUV0-500_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.3740533344800434,poor,0.4501952346345907,2.05967625616093e-06,0.3960532507120282,3.7812943262592285e-05,0.0090955934624703,0.0119128968653738,0.0171925785953944,0.0144833583869617,0.0080969851329241,0.0140118710939486,5.836161408245334,6.495598531702475e-08,0.0080969851329241,-0.0193662822112152,0.0355602524770635
task_mean,Dots,slopeUV500-1500_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.4368817115330332,poor,0.4756352054839013,4.3720103393702973e-07,0.3408889667260213,0.000454886316576,-0.0023262847623326,0.0039834623732321,-0.0013773681557136,0.0028640174473591,0.000948916606619,0.003635629824651,2.636018631396916,0.0097118706364172,0.000948916606619,-0.0061769178496971,0.0080747510629351
task_mean,Dots,slopeUV500-1500_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.5194978176005148,moderate,0.5347594929158127,7.055521767889359e-09,0.2631348025406022,0.0075391488759716,-0.0023262847623326,0.0039834623732321,-0.0033725764428267,0.0040912854445359,-0.001046291680494,0.0038956543798039,-2.7125168107568327,0.0078506818664691,-0.001046291680494,-0.0086817742649097,0.0065891909039216
task_mean,Dots,slopeUV500-1500_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.3366167194060294,poor,0.4132833030960747,1.5805462123083146e-05,0.132760610536496,0.1834563676166107,-0.0013773681557136,0.0028640174473591,-0.0033725764428267,0.0040912854445359,-0.001995208287113,0.0039058811631419,-5.1590448114273855,1.2427631549146956e-06,-0.001995208287113,-0.0096507353668712,0.005660318792645
task_mean,Dots,slopeV0-500_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.2037124950925364,poor,0.7482091320316486,1.60402917982477e-19,0.7044630790891768,1.4412582706932435e-16,0.0528556950229186,0.0287031108663142,0.1080381761372775,0.0202843308737154,0.0551824811143588,0.0190806951128599,29.20835625898772,4.683765264601728e-51,0.0551824811143588,0.0177843186931533,0.0925806435355644
task_mean,Dots,slopeV0-500_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.1290256782701677,poor,0.4513130280696602,1.929073809296702e-06,0.429327512991162,6.711716021974636e-06,0.0528556950229186,0.0287031108663142,0.0963204518549057,0.014530666994183,0.0434647568319871,0.025662146876317,17.105837963793977,1.346035635211061e-31,0.0434647568319871,-0.0068330510455942,0.0937625647095684
task_mean,Dots,slopeV0-500_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.5004910341355552,moderate,0.6431464470876008,3.1261954008483725e-13,0.6375027565577803,5.816944366518015e-13,0.1080381761372775,0.0202843308737154,0.0963204518549057,0.014530666994183,-0.0117177242823718,0.0156034017757226,-7.584449593569384,1.6794162467359385e-11,-0.0117177242823718,-0.0423003917627881,0.0188649431980445
task_mean,Dots,slopeV0-500_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0118155598576517,poor,0.1024895896108021,0.3053446748923586,0.1912174655500958,0.0542037237506477,0.4459781509744411,1.4266860602904037,0.1976680440125792,0.0842165081293371,-0.2483101069618618,1.4205270783289916,-1.7654074954041357,0.0805175416272368,-0.2483101069618618,-3.0325431804866856,2.535922966562961
task_mean,Dots,slopeV0-500_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.0230781098896867,poor,0.2208320115158101,0.0257196284394599,0.4045382836399002,2.475653318777057e-05,0.4459781509744411,1.4266860602904037,0.2822712976155405,0.0750198762444574,-0.1637068533589007,1.4120162460986767,-1.1709200786535363,0.2443860801237839,-0.1637068533589007,-2.931258695712307,2.603844988994505
task_mean,Dots,slopeV0-500_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,-0.0267313231836267,poor,-0.0417777459714021,0.676739482486979,0.5240173931727838,1.584703057010094e-08,0.1976680440125792,0.0842165081293371,0.2822712976155405,0.0750198762444574,0.0846032536029612,0.1151012524689223,7.423472457828472,3.6953824761615017e-11,0.0846032536029612,-0.1409952012361266,0.3102017084420492
task_mean,Dots,slopeV500-1500_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.4413623279575002,poor,0.460395201088643,1.1230943991996084e-06,0.4710462479714561,5.836434381949632e-07,-0.0299802905101159,0.0055669773832837,-0.0292795056787451,0.0074542794154159,0.0007007848313707,0.0069531818840424,1.0178907992327468,0.3111619592612663,0.0007007848313707,-0.0129274516613523,0.0143290213240939
task_mean,Dots,slopeV500-1500_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.2609545356575219,poor,0.2764469203702089,0.004914291673649,0.35611333834697,0.0002393133754889,-0.0299802905101159,0.0055669773832837,-0.0320359959730213,0.0057614525585518,-0.0020557054629053,0.0068155795228676,-3.046198405399221,0.0029567386199883,-0.0020557054629053,-0.0154142413277259,0.0113028304019151
task_mean,Dots,slopeV500-1500_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4709091906120613,poor,0.525933649797972,1.3745229824996444e-08,0.5727137533856184,3.184310707637091e-10,-0.0292795056787451,0.0074542794154159,-0.0320359959730213,0.0057614525585518,-0.0027564902942761,0.006601936860504,-4.216821203810156,5.409352888181619e-05,-0.0027564902942761,-0.0156962865408642,0.0101833059523118
task_mean,Dots,slopeV500-1500_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0029203565036008,poor,0.0476757223366475,0.6341900543379339,0.2137449039021549,0.0309972873430265,-0.308310862337596,0.8918492129234785,2.5191406624287644,29.10214193058246,2.8274515247663605,29.073273632183056,0.9822031395097848,0.328346760735233,2.8274515247663605,-54.15616479431243,59.81106784384515
task_mean,Dots,slopeV500-1500_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,-0.0054562844672584,poor,-0.0063820700960033,0.94923936299856,0.3501648280190669,0.0003087654098444,-0.308310862337596,0.8918492129234785,-0.2400081423182921,1.610221899058588,0.0683027200193038,1.8456814045570995,0.3737501263410388,0.709373631361069,0.0683027200193038,-3.5492328329126117,3.685838272951219
task_mean,Dots,slopeV500-1500_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0025977283299913,poor,0.0235274825497768,0.8144261434302809,0.0419166416927243,0.6757250001518175,2.5191406624287644,29.10214193058246,-0.2400081423182921,1.610221899058588,-2.759148804747056,29.108803500041503,-0.9573061626933236,0.3406986412115297,-2.759148804747056,-59.8124036648284,54.29410605533429
task_mean,Dots,spectralFluxUV_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.1539559678393364,poor,0.2052856551820771,0.0384682268781254,0.3407882113491742,0.0004567750396661,0.0810668938014372,0.1257850402968138,0.0296919964146364,0.0685456797860127,-0.0513748973868008,0.1303089869549437,-3.981774718617409,0.0001290984093347,-0.0513748973868008,-0.3067805118184906,0.2040307170448888
task_mean,Dots,spectralFluxUV_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.1471730496805558,poor,0.2661600470783285,0.0068528511690959,0.2406963398609028,0.0148140024008743,0.0810668938014372,0.1257850402968138,0.2446131602545566,0.328349103198129,0.1635462664531193,0.3188250963157663,5.180697331486318,1.1340235741124415e-06,0.1635462664531193,-0.4613509223257825,0.7884434552320212
task_mean,Dots,spectralFluxUV_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0643937437643179,poor,0.2255939205161004,0.0226207519989011,0.2709936356338938,0.0058706479544051,0.0296919964146364,0.0685456797860127,0.2446131602545566,0.328349103198129,0.2149211638399201,0.3199324905906773,6.784548051222683,8.059135089480308e-10,0.2149211638399201,-0.4121465177178073,0.8419888453976476
task_mean,Dots,spectralFluxV_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0493155846061247,poor,0.1580906246260008,0.1125225739111439,0.3668229187281949,0.0001493482161226,1.2360724330239496,0.374576414389662,0.5166457478953815,0.3142320700318699,-0.7194266851285686,0.4492588462443463,-16.172977827783562,8.654136845620263e-30,-0.7194266851285686,-1.599974023767487,0.1611206535103502
task_mean,Dots,spectralFluxV_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.1080594469288673,poor,0.5306269634046696,9.664335832685222e-09,0.5479245240343567,2.516213394090361e-09,1.2360724330239496,0.374576414389662,2.674543803516583,0.7541173922457906,1.438471370492633,0.6397056079943683,22.71021002228061,1.7959931879913948e-41,1.438471370492633,0.1846483788236712,2.692294362161595
task_mean,Dots,spectralFluxV_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0123656824853571,poor,0.1387560321769421,0.1642757872059865,0.6134259913712674,7.167710452951297e-12,0.5166457478953815,0.3142320700318699,2.674543803516583,0.7541173922457906,2.1578980556212013,0.7756760873930707,28.096395419992344,1.5427886351073446e-49,2.1578980556212013,0.6375729243307828,3.67822318691162
task_mean,Dots,spectralFluxV_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.7350777355135281,moderate,0.7348222319827455,1.4815634279548837e-18,0.7124019654963784,4.609683080742321e-17,0.3610378827684433,0.0822727154770219,0.3556836151138131,0.0810908376494675,-0.0053542676546302,0.0594953563370722,-0.908902071497557,0.3655655802009147,-0.0053542676546302,-0.1219651660752918,0.1112566307660314
task_mean,Dots,spectralFluxV_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.6991730815785332,moderate,0.7094082970305957,7.117072537734397e-17,0.7490316707284663,1.392877333627964e-19,0.3610378827684433,0.0822727154770219,0.3763547757607832,0.0816592607895822,0.0153168929923398,0.0624896610013745,2.475498089405501,0.0149687575531652,0.0153168929923398,-0.1071628425703542,0.137796628555034
task_mean,Dots,spectralFluxV_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.7516410407030601,good,0.7742468026841245,1.3853873098505998e-21,0.6990008538261022,3.0900809126506277e-16,0.3556836151138131,0.0810908376494675,0.3763547757607832,0.0816592607895822,0.0206711606469701,0.0546819550895031,3.81786804612306,0.0002323891739607,0.0206711606469701,-0.0865054713284561,0.1278477926223963
task_mean,Dots,spectralFlux_sma3_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0477597770633738,poor,0.1598059314894001,0.1086262476132722,0.3542699786826198,0.0002591145100356,1.1270408090231667,0.3502795383484079,0.462996819037267,0.2711194404297656,-0.6640439899858999,0.40724530301163,-16.467999769565743,2.2919680851902173e-30,-0.6640439899858999,-1.4622447838886945,0.1341568039168948
task_mean,Dots,spectralFlux_sma3_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.1195248488575297,poor,0.5478499169913914,2.531277852604889e-09,0.5604661551249357,9.032019227355641e-10,1.1270408090231667,0.3502795383484079,2.385838458851584,0.6708914528575913,1.258797649828417,0.5615177026125284,22.64084110205401,2.326348413837372e-41,1.258797649828417,0.1582229527078613,2.3593723469489727
task_mean,Dots,spectralFlux_sma3_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.0107968780960016,poor,0.1251353439127185,0.2101469369561906,0.5753374309446935,2.53272028447442e-10,0.462996819037267,0.2711194404297656,2.385838458851584,0.6708914528575913,1.9228416398143169,0.6914325186173101,28.08625298073557,1.5935435858556465e-49,1.9228416398143169,0.5676339033243889,3.2780493763042444
task_mean,Dots,spectralFlux_sma3_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.7354463168349632,moderate,0.7347679933950796,1.4945597338855216e-18,0.7315140994396412,2.5140994019520442e-18,0.439462795762862,0.0862931028018164,0.443731222133792,0.0838203305658221,0.00426842637093,0.0619921168969205,0.6953947593679318,0.488404839779519,0.00426842637093,-0.1172361227470342,0.1257729754888942
task_mean,Dots,spectralFlux_sma3_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.6705048425049125,moderate,0.7554804611704112,4.5181752047965e-20,0.7890088266393743,6.999480887913441e-23,0.439462795762862,0.0862931028018164,0.4846774695254086,0.095491897574284,0.0452146737625467,0.0641439216931528,7.119081728986591,1.6213109595727335e-10,0.0452146737625467,-0.0805074127560328,0.1709367602811263
task_mean,Dots,spectralFlux_sma3_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.6450319472552765,moderate,0.7162285542286462,2.6244562714912837e-17,0.7215396011331573,1.1824410984750404e-17,0.443731222133792,0.0838203305658221,0.4846774695254086,0.095491897574284,0.0409462473916166,0.068402711651251,6.0456203819438,2.5209688491409164e-08,0.0409462473916166,-0.0931230674448354,0.1750155622280688
task_mean,Hanzi,F0semitoneFrom27.5Hz_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.8641606287566367,good,0.9222513881770874,4.5751078674072715e-43,0.9256210029912184,5.429611976026994e-44,30.43810913347448,4.730734424366213,31.73378506250773,3.8376729007596255,1.2956759290332536,1.90279077607686,6.87710157538605,5.184233282360214e-10,1.2956759290332536,-2.433793992077392,5.025145850143899
